2.034399179456171936e-01,-2.989999567791810264e+01
-1.797740284471980310e+00,-1.222624799496911265e+02
1.000962463635127531e+00,-6.884502828610504821e+01
-9.939742918092884238e-01,-8.939869599320674354e+01
-9.239077874778414134e-01,-8.449192879615503671e+01
-6.921018116501567174e-01,-2.278184070348248014e+01
-1.191984133397370416e+00,-1.026476344250546333e+02
4.284586193125038966e-01,-2.834388862586818902e+01
1.735677312993731292e+00,-8.223567216428875781e+01
6.959032787581893587e-01,-2.444144032140137313e+01
-2.117214255701394876e+00,-1.122834444593740244e+02
7.679693427838598652e-01,-2.316318022009856392e+01
8.078358420567046672e-01,-2.245130130984648886e+01
1.744536793282144949e+00,-8.213709267590364504e+01
7.013491911045069416e-02,-3.016376492359603034e+01
5.221075055888815264e-01,-2.719958716043320024e+01
-2.993654067981167954e-01,-2.918688942201830727e+01
-4.077348498207324923e-01,-2.807688835432547947e+01
-9.469541328883179787e-01,-8.610519216353291938e+01
-5.182393689100655010e-01,-2.641429631877680251e+01
-5.775365757844190817e-01,-2.530200448074046093e+01
-9.282995769730680025e-02,-3.010522960360209055e+01
6.658245513852905084e-01,-2.496320085005937628e+01
-1.213509104319027365e+00,-1.039675779527020012e+02
1.646680905694470454e+00,-8.271761981048641132e+01
-2.056739364026669126e+00,-1.169529637127975406e+02
-7.760507325516856625e-01,-2.069961405614035144e+01
1.312868587618596816e+00,-7.935837956583077357e+01
1.121399843312264721e+00,-7.354240382912259122e+01
1.019617303303484768e+00,-6.960482104292375993e+01
1.863493837764332861e+00,-7.906824588472431969e+01
-1.141426634058194223e+00,-9.940219289714015360e+01
-2.278334204188615930e-01,-2.966140865557623840e+01
1.541969233654467253e+00,-8.251239429393500302e+01
-8.492801490764403383e-01,-1.880352639093908707e+01
1.765183387706544593e+00,-8.184794254122782320e+01
1.289346788173504066e-01,-3.009181842089424919e+01
-1.762392891090461822e+00,-1.221730030085851979e+02
4.812005435238173034e-01,-2.773427457835580867e+01
-1.871281481300532956e+00,-1.220769092889863998e+02
1.739885206957033414e+00,-8.219069193539726825e+01
1.819743969089048896e+00,-8.063402885566527800e+01
4.055495323353675019e-01,-2.857811351335045913e+01
-8.300640648760466700e-01,-1.930502339644615972e+01
-1.908024463125017056e-01,-2.983380958893833679e+01
5.254770263601686864e-01,-2.715355863453184426e+01
-2.160227997171586090e+00,-1.075045362703745582e+02
1.047414705964725634e+00,-7.071313863135195277e+01
-1.392683449187548828e+00,-1.135900580537513633e+02
4.318186140867825151e-01,-2.830814462169534096e+01
-4.963818639572381008e-01,-2.678457982491359957e+01
-1.901555140698887092e+00,-1.218224368874102765e+02
-1.043024417936351922e+00,-9.278442878559647511e+01
-1.552680015864524421e+00,-1.192773481937659596e+02
-1.397910803570519972e-02,-3.018195803916205833e+01
6.114100102699020489e-01,-2.586517650839498828e+01
-5.965632774951272754e-01,-2.491628130393167240e+01
-1.247433530366063081e+00,-1.059981795529120632e+02
1.783647864702126995e+00,-8.151404137383465809e+01
1.300130516800401814e+00,-7.905536136381418544e+01
-1.495187767988486183e+00,-1.175948639316975175e+02
7.544353035494504311e-01,-2.340566170888570241e+01
-3.395173730126230249e-02,-3.017113667575012315e+01
1.843486601010479120e+00,-7.986713168960326925e+01
-1.756454665021333073e+00,-1.221484932610588743e+02
-1.214217925257194741e+00,-1.040105074054351633e+02
1.336121101549379686e+00,-7.986962545256251644e+01
-2.197339234914746697e+00,-1.021755412013198452e+02
1.901534358447298345e+00,-7.711409485326913682e+01
1.005193819810332040e-01,-3.013246818594619469e+01
-1.665430534516173067e+00,-1.214271489516442841e+02
1.309818230161752473e+00,-7.928735680992434709e+01
-8.923168611177343390e-01,-1.768520838979818066e+01
-1.155405422884480338e+00,-1.003143296057231595e+02
8.303711789576198044e-01,-6.159857426662778579e+01
-6.020775378080249762e-01,-2.480224441024288851e+01
-1.791122643615334464e+00,-1.222535027139261246e+02
5.624144182295922612e-01,-2.662496419052917318e+01
-1.490813805808925752e+00,-1.174502116495842046e+02
-1.803563296367789892e+00,-1.222672194459629793e+02
-8.241737236885686713e-01,-1.945843409246968392e+01
1.800724407689144435e+00,-8.113696138510184142e+01
-4.371337666433852132e-01,-2.768746639512108487e+01
-3.499462091025467014e-01,-2.873090716884785323e+01
-9.797337177823995935e-01,-8.840582972505931991e+01
-5.721513777776467968e-01,-2.540886841238198102e+01
9.137822450233011873e-01,-6.517930723376622382e+01
1.839064520874460040e+00,-8.002403552467757208e+01
-6.808268885036150575e-01,-2.304844714896292857e+01
-1.421949734829521361e+00,-1.148451120468314457e+02
-2.043215317314359236e+00,-1.177312245206903611e+02
-5.281161495180011212e-01,-2.623953502147624306e+01
2.033979369747336008e-01,-2.990014133225727022e+01
7.916805083942715093e-01,-2.273861703227446895e+01
-1.898098985854963505e+00,-1.218574788376558047e+02
6.297286335657212852e-01,-2.556865431509036668e+01
-1.552923015828656439e+00,-1.192837127663469659e+02
1.305464536728744074e+00,-7.918428243584126847e+01
-1.356097446608744761e+00,-1.118654629364189645e+02
-9.193248963580011868e-01,-8.417287078631841268e+01
1.030488679968921684e+00,-7.003930131346415067e+01
-1.904207035266276105e+00,-1.217944575588181237e+02
-1.883610433569132381e+00,-1.219873077515417776e+02
1.003385930294530493e+00,-6.894474469369541225e+01
6.930153228488169503e-01,-2.449199555673800788e+01
-8.454395204075642045e-01,-1.890381235841874030e+01
1.406600288206133698e+00,-8.117779331995141945e+01
1.603256468953112357e+00,-8.271302157944991507e+01
-2.033603989765634612e+00,-1.182307538033780361e+02
-1.634442472389088907e+00,-1.209777748922070941e+02
-8.501422498371034031e-01,-1.878101628956821045e+01
7.085052071184394507e-01,-2.422007484102711672e+01
-2.163098879807541675e+00,-1.071341068649779942e+02
6.877366498804713402e-01,-2.458419222368480916e+01
-1.245106214838901160e+00,-1.058608358359677197e+02
6.360252691292815896e-01,-2.546515108615903955e+01
6.670761824913276072e-01,-2.494174259833290819e+01
1.439870545359104304e+00,-8.163410474119923776e+01
1.129476724742648930e+00,-7.383093875672879847e+01
-1.633585099323855427e+00,-1.209639644994508956e+02
-1.188848298293513572e+00,-1.024516397651791806e+02
1.196977454432153642e+00,-7.613688924649449064e+01
4.162126513448756171e-01,-2.847099829704832530e+01
-7.724460095501821666e-01,-2.079178906072649013e+01
1.058276773734768028e+00,-7.114304003648716446e+01
4.755513649050783775e-01,-2.780421782023308097e+01
9.919627352548388011e-01,-6.847254743447768988e+01
6.542416945441345000e-01,-2.516046195775873073e+01
-8.854602643447126997e-01,-1.786212141114114615e+01
1.867362356683768709e+00,-7.889634316306813844e+01
1.284380161599531611e+00,-7.865894663035965095e+01
-1.511428008802321088e+00,-1.181055430612616419e+02
1.121309947568729815e+00,-7.353917120743884084e+01
-7.369392797255089889e-01,-2.168943397385451632e+01
-8.424989679257099962e-01,-1.898059155888319438e+01
-1.543503054359244064e+00,-1.190319971972998445e+02
3.974103041113465906e-01,-2.865754512832742051e+01
-2.116943228874454075e+00,-1.123091977087681954e+02
-1.912452548109936812e+00,-1.217012761308340174e+02
1.876739159077855490e+00,-7.845523624876049951e+01
-2.032486176984568793e+00,-1.182860424969779132e+02
-5.474297703987998087e-01,-2.588514079748633279e+01
7.480529595376421703e-01,-2.351976567366019211e+01
